phenotype	taxonomy rank level	NCBI taxon id	scientific name	super kingdom	Nr. runs in which the species/genus can be found	mean relative abundance	median relative abundance	SD of relative abundance
D003015	species	70816	Nostoc sp. PCC 9709	Bacteria	1	0.005567	0.005567		
D003015	species	70998	Lewinella persica	Bacteria	1	0.00254842	0.00254842		
D003015	species	72803	Thermococcus siculi	Archaea	1	0.0049894	0.0049894		
D003015	species	74109	Photobacterium profundum	Bacteria	1	0.00676956	0.00676956		
D003015	species	74314	Brevundimonas alba	Bacteria	1	0.00383597	0.00383597		
D003015	species	74661	Halomonas campisalis	Bacteria	1	0.000591426	0.000591426		
D003015	species	75385	Micropruina glycogenica	Bacteria	1	0.00495246	0.00495246		
D003015	species	76020	Amycolatopsis alba	Bacteria	1	0.00685997	0.00685997		
D003015	species	76745	Sinorhizobium arboris	Bacteria	1	0.00377715	0.00377715		
D003015	species	77098	Halomonas pacifica	Bacteria	1	0.000798799	0.000798799		
D003015	species	77608	Pseudoalteromonas distincta	Bacteria	1	0.000798799	0.000798799		
D003015	species	78329	Coenonia anatina	Bacteria	1	0.0034646	0.0034646		
D003015	species	79264	Paenibacillus ehimensis	Bacteria	1	0.00335255	0.00335255		
D003015	species	79270	Desulfurella kamchatkensis	Bacteria	1	0.00235018	0.00235018		
D003015	species	81396	Paracoccus sp. MBIC3024	Bacteria	1	0.00430422	0.00430422		
D003015	species	81479	Rhodoferax antarcticus	Bacteria	1	0.00299787	0.00299787		
D003015	species	81947	Vagococcus lutrae	Bacteria	1	0.000726612	0.000726612		
D003015	species	82367	Paracoccus pantotrophus	Bacteria	1	0.00502993	0.00502993		
D003015	species	82985	Pragia fontium	Bacteria	1	0.0015976	0.0015976		
D003015	species	83455	Myxococcus stipitatus	Bacteria	1	0.005567	0.005567		
D003015	species	83868	Palaeococcus ferrophilus	Archaea	1	0.00412899	0.00412899		
D003015	species	84025	Clostridium haemolyticum	Bacteria	1	0.000939338	0.000939338		
D003015	species	84096	Gordonia alkanivorans	Bacteria	1	0.005567	0.005567		
D003015	species	84158	Oceanimonas doudoroffii	Bacteria	1	0.00368514	0.00368514		
D003015	species	84485	Alcanivorax sp. K3-3	Bacteria	1	0.00630597	0.00630597		
D003015	species	86104	Arenibacter latericius	Bacteria	1	0.00375488	0.00375488		
D003015	species	86175	Pseudomonas pertucinogena	Bacteria	1	0.00590737	0.00590737		
D003015	species	86304	Saccharophagus degradans	Bacteria	1	0.00599574	0.00599574		
D003015	species	87732	Porphyrobacter sp. MBIC3936	Bacteria	1	0.000499913	0.000499913		
D003015	species	88364	Psychromonas marina	Bacteria	1	0.00228462	0.00228462		
D003015	species	89053	Gordonia amicalis	Bacteria	1	0.00167932	0.00167932		
D003015	species	90244	Oligella ureolytica	Bacteria	1	0.00678472	0.00678472		
D003015	species	91464	Synechococcus sp. PCC 7335	Bacteria	1	0.0283302	0.0283302		
D003015	species	94132	Ramlibacter tataouinensis	Bacteria	1	0.0113186	0.0113186		
D003015	species	96468	Nocardia vinacea	Bacteria	1	0.00556979	0.00556979		
D003015	species	98512	Brevundimonas sp. LMG 9564	Bacteria	1	0.00501278	0.00501278		
D003015	species	98672	Arthrobacter luteolus	Bacteria	1	0.00425858	0.00425858		
D003015	species	100379	Onion yellows phytoplasma	Bacteria	1	0.000798799	0.000798799		
D003015	species	100716	Chloroherpeton thalassium	Bacteria	1	0.00115487	0.00115487		
D003015	species	102109	Desulfovibrio inopinatus	Bacteria	1	0.016516	0.016516		
D003015	species	102170	Desulfotomaculum sapomandens	Bacteria	1	0.00590737	0.00590737		
D003015	species	103810	Riemerella columbina	Bacteria	1	0.000714658	0.000714658		
D003015	species	103816	Rhodococcus pyridinivorans	Bacteria	1	0.000235354	0.000235354		
D003015	species	103855	Bordetella hinzii	Bacteria	1	0.00164312	0.00164312		
D003015	species	105425	Streptacidiphilus albus	Bacteria	1	0.00669299	0.00669299		
D003015	species	105560	Methylibium petroleiphilum	Bacteria	1	0.000631054	0.000631054		
D003015	species	106370	Frankia sp. CcI3	Bacteria	1	0.000472148	0.000472148		
D003015	species	106592	Ensifer adhaerens	Bacteria	1	0.000469669	0.000469669		
D003015	species	111804	Actinomadura oligospora	Bacteria	1	0.00407415	0.00407415		
D003015	species	112002	Psychrobacter pacificensis	Bacteria	1	0.000470709	0.000470709		
D003015	species	113560	Actinoplanes consettensis	Bacteria	1	0.00249439	0.00249439		
D003015	species	114259	Nocardia paucivorans	Bacteria	1	0.00826788	0.00826788		
D003015	species	114884	Mycoplasma lipofaciens	Bacteria	1	0.00167932	0.00167932		
D003015	species	114885	Mycoplasma maculosum	Bacteria	1	0.0020602	0.0020602		
D003015	species	115433	Amycolatopsis sacchari	Bacteria	1	0.00444109	0.00444109		
D003015	species	115748	Cyanobium sp. PCC 9005	Bacteria	1	0.000235354	0.000235354		
D003015	species	118173	Pseudanabaena sp. PCC 6802	Bacteria	1	0.000591426	0.000591426		
D003015	species	118562	Arthrospira platensis	Bacteria	1	0.000724207	0.000724207		
D003015	species	119206	Aerococcus sanguinicola	Bacteria	1	0.000706063	0.000706063		
D003015	species	120957	Nocardia abscessus	Bacteria	1	0.00650153	0.00650153		
D003015	species	121428	Sphingobium xenophagum	Bacteria	1	0.00291223	0.00291223		
D003015	species	121719	Pannonibacter phragmitetus	Bacteria	1	0.00430422	0.00430422		
D003015	species	122358	Actinoplanes ianthinogenes	Bacteria	1	0.00286385	0.00286385		
D003015	species	122364	Actinoplanes tuftoflagellus	Bacteria	1	0.00240981	0.00240981		
D003015	species	122960	Alicyclobacillus herbarius	Bacteria	1	0.00199525	0.00199525		
D003015	species	123299	Microbacterium sp. VKM Ac-1782	Bacteria	1	0.00167932	0.00167932		
D003015	species	123840	Haemophilus cf. paragallinarum CCUG 18783	Bacteria	1	0.00185898	0.00185898		
D003015	species	124798	Microbacterium phyllosphaerae	Bacteria	1	0.000330012	0.000330012		
D003015	species	125602	Desulfococcus biacutus	Bacteria	1	0.00245465	0.00245465		
D003015	species	126157	Psychrobacillus psychrodurans	Bacteria	1	0.0327225	0.0327225		
D003015	species	129958	Carboxydothermus hydrogenoformans	Bacteria	1	0.0118147	0.0118147		
D003015	species	132920	Exiguobacterium antarcticum	Bacteria	1	0.00552761	0.00552761		
D003015	species	134984	Nocardia fluminea	Bacteria	1	0.00247623	0.00247623		
D003015	species	135487	Nocardia cyriacigeorgica	Bacteria	1	0.00367512	0.00367512		
D003015	species	135948	Actinoplanes octamycinicus	Bacteria	1	0.00502993	0.00502993		
D003015	species	136160	Bacillus okuhidensis	Bacteria	1	0.00232564	0.00232564		
D003015	species	141390	Chromohalobacter israelensis	Bacteria	1	0.00287439	0.00287439		
D003015	species	145285	Nocardia ignorata	Bacteria	1	0.000330012	0.000330012		
D003015	species	150123	Plantibacter flavus	Bacteria	1	0.00303748	0.00303748		
D003015	species	151755	Xenophilus azovorans	Bacteria	1	0.00468011	0.00468011		
D003015	species	151894	Pedobacter africanus	Bacteria	1	0.00412899	0.00412899		
D003015	species	152260	Chloroflexus aggregans	Bacteria	1	0.00182103	0.00182103		
D003015	species	153730	Agrococcus baldri	Bacteria	1	0.00108379	0.00108379		
D003015	species	153948	Nitrosomonas sp. AL212	Bacteria	1	0.00121384	0.00121384		
D003015	species	154117	Georgenia muralis	Bacteria	1	0.00635607	0.00635607		
D003015	species	154347	Thiorhodospira sibirica	Bacteria	1	0.0153689	0.0153689		
D003015	species	155680	Streptococcus entericus	Bacteria	1	0.00264887	0.00264887		
D003015	species	155863	Methanothermococcus okinawensis	Archaea	1	0.00303748	0.00303748		
D003015	species	155978	Acaryochloris marina	Bacteria	1	0.00943604	0.00943604		
D003015	species	158849	Moellerella wisconsensis	Bacteria	1	0.000798799	0.000798799		
D003015	species	158898	Gordonia westfalica	Bacteria	1	0.00650153	0.00650153		
D003015	species	161355	Planomonospora sphaerica	Bacteria	1	0.00491666	0.00491666		
D003015	species	161398	Pseudoalteromonas phenolica	Bacteria	1	0.000798799	0.000798799		
D003015	species	161902	Corynebacterium sundsvallense	Bacteria	1	0.00988631	0.00988631		
D003015	species	162393	Microbacterium aurantiacum	Bacteria	1	0.000631054	0.000631054		
D003015	species	167481	Lactobacillus mindensis	Bacteria	1	0.00328768	0.00328768		
D003015	species	167644	Ilyobacter tartaricus	Bacteria	1	0.00574878	0.00574878		
D003015	species	168379	Halorhodospira neutriphila	Bacteria	1	0.00160436	0.00160436		
D003015	species	170661	Vibrio xuii	Bacteria	1	0.000235354	0.000235354		
D003015	species	171279	Mycoplasma anatis	Bacteria	1	0.000472148	0.000472148		
D003015	species	171398	Paenibacillus sp. DSM 1352	Bacteria	1	0.00268882	0.00268882		
D003015	species	171692	Virgibacillus carmonensis	Bacteria	1	0.00498902	0.00498902		
D003015	species	172045	Elizabethkingia miricola	Bacteria	1	0.00199525	0.00199525		
D003015	species	173361	Brachybacterium rhamnosum	Bacteria	1	0.00368243	0.00368243		
D003015	species	174922	Treponema refringens	Bacteria	1	0.000330012	0.000330012		
D003015	species	175628	Gordonia paraffinivorans	Bacteria	1	0.00317803	0.00317803		
D003015	species	177400	Anaerophaga thermohalophila	Bacteria	1	0.00444109	0.00444109		
D003015	species	179467	Oxalicibacterium flavum	Bacteria	1	0.00383597	0.00383597		
D003015	species	179636	Alicycliphilus denitrificans	Bacteria	1	0.0113321	0.0113321		
D003015	species	180195	Herbaspirillum autotrophicum	Bacteria	1	0.00638937	0.00638937		
D003015	species	180197	Giesbergeria anulus	Bacteria	1	0.00425858	0.00425858		
D003015	species	180441	Flavobacterium limicola	Bacteria	1	0.00598874	0.00598874		
D003015	species	182182	Actinobacillus scotiae	Bacteria	1	0.00348444	0.00348444		
D003015	species	182270	Aurantimonas coralicida	Bacteria	1	0.000660025	0.000660025		
D003015	species	184072	Cosenzaea myxofaciens	Bacteria	1	0.000235354	0.000235354		
D003015	species	185243	Propionicimonas paludicola	Bacteria	1	0.000137533	0.000137533		
D003015	species	185951	Sphingomonas aerolata	Bacteria	1	0.000714658	0.000714658		
D003015	species	187303	Methylocystis sp. SC2	Bacteria	1	0.00528989	0.00528989		
D003015	species	187400	Paracoccus zeaxanthinifaciens	Bacteria	1	0.00126211	0.00126211		
D003015	species	189691	Paenibacillus elgii	Bacteria	1	0.00412899	0.00412899		
D003015	species	190195	Kribbella antibiotica	Bacteria	1	0.00650153	0.00650153		
D003015	species	191577	Epilithonimonas tenax	Bacteria	1	0.00669299	0.00669299		
D003015	species	192843	Rhodoferax ferrireducens	Bacteria	1	0.0109703	0.0109703		
D003015	species	192903	Pseudozobellia thermophila	Bacteria	1	0.00141644	0.00141644		
D003015	species	194869	Sphingomonas sp. ATCC 31853	Bacteria	1	0.000471007	0.000471007		
D003015	species	195253	Synechococcus sp. PCC 6312	Bacteria	1	0.005567	0.005567		
D003015	species	195907	Gillisia limnaea	Bacteria	1	0.000714658	0.000714658		
D003015	species	199441	Bacillus krulwichiae	Bacteria	1	0.0021273	0.0021273		
D003015	species	200415	Caldisphaera lagunensis	Archaea	1	0.00825798	0.00825798		
D003015	species	202258	Halobacillus sp. YIM-kkny2	Bacteria	1	0.00335864	0.00335864		
D003015	species	202260	Virgibacillus sediminis	Bacteria	1	0.00292056	0.00292056		
D003015	species	202954	Acinetobacter tandoii	Bacteria	1	0.000631054	0.000631054		
D003015	species	206043	Actinomyces oricola	Bacteria	1	0.000469669	0.000469669		
D003015	species	208439	Amycolatopsis japonica	Bacteria	1	0.0112632	0.0112632		
D003015	species	208441	Amycolatopsis decaplanina	Bacteria	1	0.0112632	0.0112632		
D003015	species	209459	Bacillus casamancensis	Bacteria	1	0.00598874	0.00598874		
D003015	species	213874	marine bacterium SIMO IS-S76-282	Bacteria	1	0.0024947	0.0024947		
D003015	species	216463	Lactobacillus spicheri	Bacteria	1	0.00498902	0.00498902		
D003015	species	216931	Spiroplasma alleghenense	Bacteria	1	0.0113733	0.0113733		
D003015	species	216941	Spiroplasma leptinotarsae	Bacteria	1	0.00228462	0.00228462		
D003015	species	217204	Achromobacter insolitus	Bacteria	1	0.005567	0.005567		
D003015	species	217215	Mesoplasma grammopterae	Bacteria	1	0.000798799	0.000798799		
D003015	species	220378	Nocardiopsis aegyptia	Bacteria	1	0.00598874	0.00598874		
D003015	species	221287	Mastigocladopsis repens	Bacteria	1	0.000469669	0.000469669		
D003015	species	224719	Methanobrevibacter sp. AbM4	Archaea	1	0.00339236	0.00339236		
D003015	species	225762	Nocardiopsis alkaliphila	Bacteria	1	0.00838188	0.00838188		
D003015	species	225988	Anoxybacillus contaminans	Bacteria	1	0.00348444	0.00348444		
D003015	species	227319	Corynebacterium ciconiae	Bacteria	1	0.00368514	0.00368514		
D003015	species	228600	Nocardia araoensis	Bacteria	1	0.0119775	0.0119775		
D003015	species	228601	Nocardia pneumoniae	Bacteria	1	0.00650153	0.00650153		
D003015	species	230143	Scardovia wiggsiae	Bacteria	1	0.04229	0.04229		
D003015	species	231049	Lactobacillus rossiae	Bacteria	1	0.00351228	0.00351228		
D003015	species	231434	Beijerinckia mobilis	Bacteria	1	0.005567	0.005567		
D003015	species	231440	Desulfopila aestuarii	Bacteria	1	0.00228462	0.00228462		
D003015	species	234828	Corynebacterium caspium	Bacteria	1	0.0121736	0.0121736		
D003015	species	236067	Kribbella solani	Bacteria	1	0.0113186	0.0113186		
D003015	species	238013	Lactobacillus rennini	Bacteria	1	0.000235354	0.000235354		
D003015	species	239974	Nocardiopsis valliformis	Bacteria	1	0.0502913	0.0502913		
D003015	species	239984	Nocardiopsis ganjiahuensis	Bacteria	1	0.00419094	0.00419094		
D003015	species	245837	Nocardiopsis sp. YIM 90039	Bacteria	1	0.00838188	0.00838188		
D003015	species	249352	Flavobacterium fryxellicola	Bacteria	1	0.0177746	0.0177746		
D003015	species	252130	Uruburuella suis	Bacteria	1	0.0933029	0.0933029		
D003015	species	252246	Alicyclobacillus vulcanalis	Bacteria	1	0.00502993	0.00502993		
D003015	species	254161	Pseudomonas pachastrellae	Bacteria	1	0.030722	0.030722		
D003015	species	256035	Glycomyces arizonensis	Bacteria	1	0.00317803	0.00317803		
D003015	species	256325	Psychrobacter maritimus	Bacteria	1	0.00385371	0.00385371		
D003015	species	256701	Glutamicibacter arilaitensis	Bacteria	1	0.00115487	0.00115487		
D003015	species	257274	Nocardia vermiculata	Bacteria	1	0.0100599	0.0100599		
D003015	species	257275	Nocardia thailandica	Bacteria	1	0.00669299	0.00669299		
D003015	species	259059	Lactobacillus satsumensis	Bacteria	1	0.00278505	0.00278505		
D003015	species	260554	[Brevibacterium] halotolerans	Bacteria	1	0.00404351	0.00404351		
D003015	species	261964	Kangiella koreensis	Bacteria	1	0.00309741	0.00309741		
D003015	species	262324	Lysobacter gummosus	Bacteria	1	0.00191285	0.00191285		
D003015	species	262806	Jonesia quinghaiensis	Bacteria	1	0.0035327	0.0035327		
D003015	species	265606	Rhodopirellula baltica	Bacteria	1	0.0111396	0.0111396		
D003015	species	266121	Starkeya koreensis	Bacteria	1	0.00228462	0.00228462		
D003015	species	266122	Lysobacter koreensis	Bacteria	1	0.00669299	0.00669299		
D003015	species	266123	Castellaniella caeni	Bacteria	1	0.000948686	0.000948686		
D003015	species	266128	Stenotrophomonas koreensis	Bacteria	1	0.0041365	0.0041365		
D003015	species	266762	Porphyromonas gingivicanis	Bacteria	1	0.0283289	0.0283289		
D003015	species	267128	Sphingopyxis granuli	Bacteria	1	0.00501278	0.00501278		
D003015	species	267633	Lactobacillus hammesii	Bacteria	1	0.00202233	0.00202233		
D003015	species	267746	Aneurinibacillus danicus	Bacteria	1	0.00800192	0.00800192		
D003015	species	269672	Sporolactobacillus kofuensis	Bacteria	1	0.000330012	0.000330012		
D003015	species	269673	Sporolactobacillus terrae	Bacteria	1	0.00404351	0.00404351		
D003015	species	269774	Atopococcus tabaci	Bacteria	1	0.00851825	0.00851825		
D003015	species	270689	Streptomyces aculeolatus	Bacteria	1	0.0061252	0.0061252		
D003015	species	271160	Nicoletella semolina	Bacteria	1	0.000198836	0.000198836		
D003015	species	272239	Pseudoclavibacter bifida	Bacteria	1	0.00902201	0.00902201		
D003015	species	273376	Sphaerochaeta coccoides	Bacteria	1	0.000631054	0.000631054		
D003015	species	278990	Brevibacillus levickii	Bacteria	1	0.00600817	0.00600817		
D003015	species	279369	Sphingopyxis baekryungensis	Bacteria	1	0.00592487	0.00592487		
D003015	species	279572	Agromyces italicus	Bacteria	1	0.00335864	0.00335864		
D003015	species	283736	Leeuwenhoekiella aequorea	Bacteria	1	0.000948686	0.000948686		
D003015	species	283878	Leucobacter aridicollis	Bacteria	1	0.00438885	0.00438885		
D003015	species	284036	Streptomyces mutomycini	Bacteria	1	0.000469669	0.000469669		
D003015	species	284579	Bacillus salarius	Bacteria	1	0.000235354	0.000235354		
D003015	species	285486	Streptomyces setonensis	Bacteria	1	0.00471698	0.00471698		
D003015	species	285558	Streptomyces carpaticus	Bacteria	1	0.000241787	0.000241787		
D003015	species	286420	Hahella ganghwensis	Bacteria	1	0.00345566	0.00345566		
D003015	species	286438	Agromyces hippuratus	Bacteria	1	0.000471007	0.000471007		
D003015	species	286802	Segniliparus rotundus	Bacteria	1	0.00650153	0.00650153		
D003015	species	287535	Balneola vulgaris	Bacteria	1	0.000759221	0.000759221		
D003015	species	288022	Kordiimonas gwangyangensis	Bacteria	1	0.000120893	0.000120893		
D003015	species	290309	Comamonas granuli	Bacteria	1	0.00425858	0.00425858		
D003015	species	293089	Martelella mediterranea	Bacteria	1	0.00491666	0.00491666		
D003015	species	294699	Anoxybacillus amylolyticus	Bacteria	1	0.00566604	0.00566604		
D003015	species	294936	Photobacterium rosenbergii	Bacteria	1	0.00383686	0.00383686		
D003015	species	298794	Methylobacterium variabile	Bacteria	1	0.000798799	0.000798799		
D003015	species	299618	Nocardia lijiangensis	Bacteria	1	0.00430422	0.00430422		
D003015	species	299641	Agrobacterium sp. CCBAU 53010	Bacteria	1	0.000499913	0.000499913		
D003015	species	300028	Rhodococcus triatomae	Bacteria	1	0.00574647	0.00574647		
D003015	species	306540	Halolactibacillus halophilus	Bacteria	1	0.00291299	0.00291299		
D003015	species	307480	Chryseobacterium vrystaatense	Bacteria	1	0.00476735	0.00476735		
D003015	species	309887	Deinococcus maricopensis	Bacteria	1	0.0283302	0.0283302		
D003015	species	311333	Chryseobacterium soldanellicola	Bacteria	1	0.00199912	0.00199912		
D003015	species	312277	Flavobacterium indicum	Bacteria	1	0.00598874	0.00598874		
D003015	species	313588	Croceibacter atlanticus	Bacteria	1	0.00430422	0.00430422		
D003015	species	318683	Gluconobacter albidus	Bacteria	1	0.0394211	0.0394211		
D003015	species	319652	Pediococcus cellicola	Bacteria	1	0.00629069	0.00629069		
D003015	species	322095	Porphyromonas somerae	Bacteria	1	0.12462	0.12462		
D003015	species	326523	Neisseria zoodegmatis	Bacteria	1	0.00345566	0.00345566		
D003015	species	327845	Microbacterium sp. ORS 1417	Bacteria	1	0.0060868	0.0060868		
D003015	species	330084	Amycolatopsis jejuensis	Bacteria	1	0.00598874	0.00598874		
D003015	species	332410	Exiguobacterium sibiricum	Bacteria	1	0.0033428	0.0033428		
D003015	species	332411	Aquitalea magnusonii	Bacteria	1	0.000798799	0.000798799		
D003015	species	332999	Pedobacter suwonensis	Bacteria	1	0.000137533	0.000137533		
